epoch;loss;val_loss
110;0.003302483120933175;0.0033191887196153402
111;0.003301636315882206;0.003322871867567301
112;0.0033029955811798573;0.0033322444651275873
113;0.0033017562236636877;0.003326568752527237
114;0.0033022603020071983;0.0033156434074044228
115;0.0033019876573234797;0.003319957759231329
116;0.003302158322185278;0.0033180243335664272
117;0.0032998700626194477;0.00331396353431046
118;0.003300345502793789;0.0033135665580630302
119;0.003299494506791234;0.0033200879115611315
120;0.0033004353754222393;0.0033238662872463465
121;0.003301187651231885;0.003319378010928631
122;0.0032997955568134785;0.0033282472286373377
123;0.0033008097670972347;0.0033261377830058336
124;0.003297699149698019;0.00332333124242723
125;0.003297344781458378;0.003312002867460251
126;0.003297411371022463;0.003323579439893365
127;0.003297674236819148;0.003325255122035742
128;0.0032999305985867977;0.003316858783364296
129;0.003297958057373762;0.0033170622773468494
130;0.003296907525509596;0.003311984706670046
131;0.0032964146230369806;0.0033187472727149725
132;0.003297311021015048;0.0033259170595556498
133;0.0032970544416457415;0.0033139202278107405
134;0.003295470029115677;0.0033154787961393595
135;0.0032962437253445387;0.0033139162696897984
136;0.003295095171779394;0.003314229426905513
137;0.0032949298620224;0.003321609925478697
138;0.003295617876574397;0.003313454333692789
139;0.0032961389515548944;0.003315060632303357
140;0.0032938874792307615;0.003333696397021413
141;0.00329523254185915;0.0033285547979176044
142;0.0032944257836788893;0.0033180888276547194
143;0.003294211346656084;0.0033104897011071444
144;0.003292514942586422;0.0033128520008176565
145;0.003293626941740513;0.003312894143164158
146;0.0032925517298281193;0.0033154732082039118
147;0.003293014597147703;0.003308796789497137
148;0.0032932704780250788;0.0033187484368681908
149;0.0032924546394497156;0.0033142573665827513
150;0.0032923046965152025;0.003312948625534773
151;0.003292042762041092;0.003313070861622691
152;0.0032923270482569933;0.0033079348504543304
153;0.0032906471751630306;0.003314636880531907
154;0.0032914949115365744;0.0033172613475471735
155;0.003291077446192503;0.0033231517300009727
156;0.003291604807600379;0.003318006405606866
157;0.0032912713941186666;0.0033109637442976236
158;0.0032897074706852436;0.003317095572128892
159;0.0032900054939091206;0.003312201239168644
160;0.003290825756266713;0.003312258515506983
161;0.0032900895457714796;0.0033294069580733776
162;0.0032905605621635914;0.0033192425034940243
163;0.003290065797045827;0.0033167670480906963
164;0.003289473010227084;0.0033151875250041485
165;0.0032890941947698593;0.003319046925753355
166;0.0032885773107409477;0.0033065073657780886
167;0.0032882182858884335;0.0033088219352066517
168;0.003288488369435072;0.0033100468572229147
169;0.0032880750950425863;0.003318679053336382
170;0.0032882033847272396;0.0033075755927711725
171;0.0032884031534194946;0.0033106599003076553
172;0.0032868206035345793;0.0033111462835222483
173;0.003286808729171753;0.0033160918392241
174;0.003288562409579754;0.003308533690869808
175;0.0032876641489565372;0.0033232576679438353
176;0.003286606166511774;0.0033113742247223854
177;0.0032861430663615465;0.003311487613245845
178;0.0032875253818929195;0.0033172534313052893
179;0.003286788472905755;0.0033085751347243786
180;0.0032849148847162724;0.003305924590677023
181;0.003286367282271385;0.0033137775026261806
182;0.0032849109265953302;0.00330737023614347
183;0.003284821519628167;0.0033147188369184732
184;0.0032852909062057734;0.0033201214391738176
185;0.0032847910188138485;0.003307649400085211
186;0.003285069949924946;0.0033133868128061295
187;0.0032848380506038666;0.003309172810986638
188;0.0032849679701030254;0.0033054882660508156
189;0.003284950042143464;0.0033082286827266216
190;0.003284648759290576;0.0033082058653235435
191;0.003284057602286339;0.003304052399471402
192;0.0032843961380422115;0.0033099865540862083
193;0.0032829116098582745;0.0033108950592577457
194;0.0032838156912475824;0.0033048423938453197
195;0.003283093450590968;0.0033051096834242344
196;0.003283844795078039;0.003307424718514085
197;0.0032838252373039722;0.00330788129940629
198;0.0032829437404870987;0.0033198553137481213
199;0.0032829539850354195;0.0033034742809832096
200;0.0032828582916408777;0.0033025648444890976
201;0.0032830487471073866;0.003304765559732914
202;0.0032816960010677576;0.0033070321660488844
203;0.0032819509506225586;0.0033035632222890854
204;0.0032826471142470837;0.0033055543899536133
205;0.0032819940242916346;0.0033019655384123325
206;0.0032819644547998905;0.003306854050606489
207;0.0032826520036906004;0.003305356716737151
208;0.003281770506873727;0.0033031576313078403
209;0.003282231977209449;0.0033069064375013113
210;0.00328152347356081;0.0033082624431699514
211;0.003281047334894538;0.003301055869087577
212;0.003280879696831107;0.0033037527464330196
213;0.003281778423115611;0.0033107923809438944
214;0.0032804058864712715;0.0033088752534240484
215;0.003281187731772661;0.0033064954914152622
216;0.003281211480498314;0.003325800411403179
217;0.003280648961663246;0.0033074673265218735
218;0.0032804138027131557;0.0033028556499630213
219;0.0032802794594317675;0.0033065553288906813
220;0.003280075965449214;0.003309677354991436
221;0.0032794137950986624;0.003313446417450905
222;0.0032804026268422604;0.003304417012259364
223;0.003279689233750105;0.00330386427231133
224;0.0032798300962895155;0.003302047261968255
225;0.0032797902822494507;0.0033047401811927557
226;0.0032795120496302843;0.003304824000224471
227;0.0032793721184134483;0.003306723665446043
228;0.0032799188047647476;0.003306863596662879
229;0.003278577933087945;0.003311881795525551
230;0.0032790391705930233;0.00330541399307549
231;0.0032800554763525724;0.0033030956983566284
